typing_speed,mouse_movements,time_of_day,failed_attempts,is_anomaly,risk_label
53.56028202286843,121.46153724366093,21.406998783244376,0,0,0
166.04008424823576,494.9617330790033,22.449453133524045,4,1,1
74.99027893468227,136.22886569139973,10.685037895661624,0,0,0
41.255589400482584,141.0605188604322,14.66896267959059,0,0,0
69.03465818963993,167.04071829244472,10.457012490818883,0,0,0
71.09945251513956,213.2737123199759,12.489701797416487,0,0,0
50.717363182218264,209.35954764271736,9.045323389140911,0,0,0
48.37600322673555,163.43675554330048,10.242557242790257,0,0,0
57.337738931213835,125.27352864213697,17.355927259534937,0,0,0
60.5997955109702,194.34804663777732,11.118856968493601,0,0,0
73.79907560746565,192.17569219783485,14.744644117030488,0,0,0
10.652980021056269,551.782453677162,21.121895396910453,5,1,1
51.68550680787102,143.3290902395432,13.70652973111976,0,0,0
63.61298617380891,180.32074176938073,10.635599842411553,0,0,0
70.03468263891781,175.5040392173663,6.185828173122727,0,0,0
53.762446476793066,194.16797019251166,12.929986796050178,0,0,0
53.829968885893194,117.60145519665645,13.484552724810083,0,0,0
76.5164725937228,117.33425617836689,8.80329482204148,0,0,0
131.2457747798456,22.53550709849843,2.014193839094202,4,1,1
63.89970634368837,174.39003947759275,14.041394838627884,0,0,0
50.34536082184796,116.64679046910902,10.54975387987296,0,0,0
60.31597088120346,149.4539364369979,12.655970155490266,0,0,0
76.56967443507097,164.58518680902276,11.146564587005383,0,0,0
41.53178936063644,186.43666207149212,10.45144343858362,0,0,0
51.122350812508394,161.14057704541074,6.686808321380034,0,0,0
57.30045004561374,129.18549941610348,11.88624874395155,0,0,0
76.68888536413183,181.48602004213146,11.088700171602065,0,0,0
70.57725731334578,178.53829833364276,14.995578590037656,0,0,0
55.74212749216885,181.47552796743366,5.688361819684367,0,0,0
49.73515981240169,121.4110075753946,18.699583668720873,1,0,0
9.907927627337513,490.9140396787149,22.837685314769057,2,1,1
68.38682630277698,175.82880578119745,13.353491999371034,0,0,0
15.732018356224978,12.999771498197124,22.096931372230113,2,1,1
139.16500105607793,8.141627664821867,0.04535621253378608,3,1,1
73.32222460353447,116.01287555614317,9.690523177856273,0,0,0
69.80059002025317,183.36989975331147,17.929522591688503,0,0,0
57.59279719428704,115.47433386798772,12.624798408472177,0,0,0
73.27789935133345,113.44392760929343,10.508545470140222,0,0,0
63.02813721158565,155.39522466771334,16.113375968740094,0,0,0
13.527933729584909,11.187813283839846,0.35092819973988654,4,1,1
53.325919362715055,112.11884701204141,16.35985255368513,0,0,0
49.043226064657105,185.3725841000218,9.715476383584036,0,0,0
62.25877567985423,121.1485096690645,13.919310410114205,0,0,0
66.48467262353911,133.63973774634582,3.035393508914984,0,0,0
67.30765714410585,138.06952430020368,13.486031361758473,1,0,0
63.571588284101054,129.07944695473512,7.404108999265689,0,0,0
65.25023901052823,152.99848077567583,9.893189745875862,0,0,0
69.088187338111,146.29668128445192,17.749415004963726,0,0,0
39.742918945152766,174.7561846061809,13.419494838188363,0,0,0
57.73873721502039,181.58142555358643,16.858347561768788,0,0,0
57.88435549373067,124.417681001305,9.821204078622586,0,0,0
49.64300000281795,127.57020636332265,8.405216859489165,0,0,0
41.421083853874244,143.47307412743194,11.325856004871264,0,0,0
74.81621185540595,161.1736534857784,21.6984891632964,0,0,0
66.68095585136399,151.08947969564625,9.877197440640366,0,0,0
153.49646918692525,13.915382604770986,19.367624941214565,2,1,1
49.476616647957094,139.9335379721162,9.249084405362158,0,0,0
58.06731121965666,149.75818358108884,17.28128900336951,1,0,0
53.21710532737289,149.46508957262546,3.5569914940688268,0,0,0
61.85542786525616,68.84817555028498,7.619927033019013,0,0,0
61.53504295168397,186.09782840347413,13.317814215008116,0,0,0
72.20603622580344,156.89639508252523,9.125094298789438,0,0,0
57.87520565483695,153.6661327680658,13.21187194416638,0,0,0
65.65429027239188,141.9322549940084,12.502964725962329,0,0,0
59.63864474127592,151.84666548267901,9.247434378774841,0,0,0
60.18379371024374,187.0333588480017,5.924789332132792,0,0,0
74.84992208994426,155.60195352258373,6.466812348175223,0,0,0
61.677596056121374,198.31833834858276,11.809101857863933,0,0,0
58.322581914970044,171.9461952477998,9.252633782090413,0,0,0
81.28046879739962,158.52813489937364,14.969376471777503,0,0,0
57.34710865380025,190.66083058302485,14.067877681299962,0,0,0
67.643998267336,174.1079483749287,6.198550631717984,0,0,0
63.067130931110356,164.55797865318837,12.15007484412876,0,0,0
51.74842463264291,151.17586761976705,4.539357379887405,0,0,0
62.7411480194312,132.34995838167544,11.797192404741418,0,0,0
66.20672307346166,167.57855229648607,11.12054758006197,0,0,0
50.9244423109322,164.39101371125412,8.377584985243667,0,0,0
47.918636272155894,140.9789098493119,9.766714766398815,0,0,0
69.93428971867864,146.69568087755826,14.60783540490553,0,0,0
59.98363951504405,91.04623919549644,2.9712581031955985,0,0,0
61.11239949590659,135.2237082005835,12.563544027918994,0,0,0
50.089070682344186,163.75005181757032,7.1527462444937715,0,0,0
58.95664117244832,141.16227642834386,4.77180725099347,0,0,0
9.903524461763547,28.025466088163874,3.202035187600357,2,1,1
66.91543920528562,130.9688063157825,11.764921986244786,0,0,0
70.14340378547355,163.15504571085634,14.036806066425521,0,0,0
67.39751832612649,129.1860659810228,15.220190702501256,0,0,0
55.461166412163884,152.0436757308125,14.323421702846698,0,0,0
50.2946549946866,105.08580847655878,18.157840090658603,0,0,0
50.28723617057179,137.1841913173888,7.556091598798892,0,0,0
62.44996253399369,182.2655926307299,13.888620937025829,0,0,0
64.53701220583264,229.2813040523331,18.381560446278424,0,0,0
69.65171156293603,112.30178118264391,10.897752232791698,0,0,0
48.036254896042436,138.83583244720373,10.580731324976082,0,0,0
67.6827261405514,142.02863236800826,10.756341082965825,0,0,0
65.05770414866672,177.0735528464624,10.594214684238395,0,0,0
48.770104329935485,165.54782203776074,14.058884410899111,0,0,0
76.20125064393795,186.5765230930573,11.035297982704968,0,0,0
45.576637185151135,139.37137802749226,6.179617020763878,0,0,0
78.67049353360991,167.94078947119874,7.185965031382829,0,0,0
54.55804217425037,150.20714908831982,10.040174970482521,0,0,0
63.580104705982905,124.99395608366775,16.381878577467475,0,0,0
66.16687401563374,127.3630001169302,20.826502653280556,0,0,0
81.55674829183596,168.260723557561,12.818507883555332,1,0,0
70.55176768693957,174.81934481511448,11.60949970714205,0,0,0
76.62374004801403,120.77473023542146,10.927057537985982,0,0,0
70.9994113724719,161.59561175131847,16.449901979616236,0,0,0
57.031447261197755,151.82527640318392,13.847493296688434,0,0,0
60.86060804797556,177.50026690843043,14.317498115292208,0,0,0
67.44424621225474,156.64678303134008,15.932347362173758,0,0,0
45.24231243703963,208.89287144541765,18.929756045712548,0,0,0
57.32631715834859,148.35667148348756,12.631948257368332,0,0,0
72.68178986851552,120.97876221206216,4.984023690005571,0,0,0
50.817529519203674,124.19691633479204,4.18955341953472,0,0,0
135.6704844484837,30.30923885273954,4.167761597362329,4,1,1
44.99759882239332,124.90258336266119,6.219595995771602,0,0,0
61.08275113049912,92.48798233669154,9.521211059300468,0,0,0
64.49668938945706,113.78120083639723,9.451597832919395,0,0,0
61.22055489821959,197.06307717490438,15.801860664756742,0,0,0
61.50368058726763,209.98085055211857,15.067896576944555,0,0,0
49.58239612476743,159.57410753816484,12.87778241674075,0,0,0
56.269676392575995,151.91185234059793,9.602406866562585,0,0,0
70.49806262722994,137.82009585516073,22.52368224889903,1,0,0
58.15399608152564,88.65660428973024,6.1495477677668795,0,0,0
154.73485144298425,398.56918733362056,2.2908402313819196,3,1,1
56.93933506493701,131.30783728078185,13.485809184058576,1,0,0
68.10502519699752,120.22414008622704,20.321710980163715,0,0,0
72.39013438891604,191.082642052177,9.924156107475902,0,0,0
60.6060205693522,161.01630406740583,13.114375677197,0,0,0
50.723284646262414,189.57429544235728,15.911643916549206,0,0,0
64.63448293383755,94.73459404947894,13.197460431070462,0,0,0
59.23368575481098,138.4020159596542,14.373558613535034,0,0,0
42.16339658953607,93.52151904820758,5.38360139118337,0,0,0
47.54999511395642,214.5018832462465,14.114757784951248,0,0,0
67.4324934447765,154.17212606362816,16.755078184746164,0,0,0
71.89283018730485,203.66174807988233,10.919464026545604,0,0,0
52.447909561678856,107.42024415670741,11.269448714639664,0,0,0
63.350176770028035,185.3966959757421,7.073337648961684,0,0,0
58.37395137235441,164.09450601633915,14.584914699514453,0,0,0
76.75757600932653,129.50459667669233,12.018491769773732,0,0,0
73.13599486837086,107.5804616621335,15.020331518478125,0,0,0
66.1067021159684,114.35663893888955,13.944118409609807,0,0,0
47.96791248345031,95.94704536362971,12.990904873542272,0,0,0
67.3273383449792,214.15376310676652,11.70791736356445,0,0,0
51.26617772484543,158.53225011096097,13.249544307710062,0,0,0
49.42085220337278,203.99960038997114,8.49749007652241,0,0,0
75.49340794917626,145.6619773662551,9.891448408349394,0,0,0
49.75153577301505,128.62467189203812,16.535932746515456,0,0,0
64.33722854704375,113.07786508664114,11.133838987474315,0,0,0
151.80732238806095,33.31450853124434,22.15183934158219,2,1,1
56.497483847940906,169.52553909357314,6.48371457482181,0,0,0
65.99508795364248,124.98047150409798,19.32335526308629,0,0,0
62.110244615294405,185.46856130353058,12.04849472385443,0,0,0
62.41670202249836,189.09114691749951,12.076246738436396,0,0,0
58.6687380305172,135.57308718942198,17.862230056619598,0,0,0
68.56702260254337,171.43588726118787,12.003228217687541,0,0,0
51.78145054186898,181.0591118875497,8.380286110447127,0,0,0
69.95713460447436,135.98744574048902,14.357391519077973,0,0,0
168.2910221281591,0.0,2.15071598945051,2,1,1
57.611416695019784,111.34925188001253,4.5889929197487875,0,0,0
87.17936438542068,26.301465891955893,22.405954205545537,4,1,1
67.6070749222319,132.84647322821488,14.90690144426757,0,0,0
57.61509505333854,112.97742930841804,11.386833809985195,0,0,0
52.768854151044415,134.3511023768971,12.380001515025409,0,0,0
45.33809613167175,146.97015094856243,3.9607230836135816,0,0,0
181.43510908216524,17.871336876599003,2.966010927645503,2,1,1
62.277026638683914,160.16857510232552,14.34710554101841,0,0,0
73.38925112918842,117.07392273999301,16.804625798349893,0,0,0
56.08561794129108,108.96750455294804,10.738077524877495,0,0,0
63.37452911660971,103.41611301076551,16.474614727023823,0,0,0
66.660427185525,172.97396732082353,6.350794498335534,0,0,0
63.77777338415527,127.88249118195574,12.552559153153375,0,0,0
73.35277534214764,148.80098476284508,18.321846142273657,0,0,0
54.600843646633834,191.1548085932806,12.380020876598076,0,0,0
62.12603034523192,146.47004951897196,10.536964764557036,0,0,0
63.87699218365444,85.62080028653335,16.229757273224664,0,0,0
72.39878575808073,122.94867806797201,5.595385077806716,0,0,0
53.83921233385033,168.15875909485356,11.953815542581482,1,0,0
71.28497053084126,170.97245609336542,6.406278209056992,0,0,0
171.03683048705184,582.8340556632969,22.844495189569876,2,1,1
48.28609694361249,157.2599157161588,14.992296430087938,0,0,0
54.48775784116675,190.98412272370558,12.553358978838316,0,0,0
52.59331493843024,135.58217739264163,9.761411634151537,0,0,0
55.56162926732398,187.36039275726407,11.467798051161779,0,0,0
48.07831550342858,181.56699218046583,12.97774629030586,0,0,0
72.99106477524836,169.7076699225899,5.505118670155537,0,0,0
40.353851405488356,183.50862840027656,14.313751709446622,0,0,0
73.92847098449799,197.90712171995125,23.578189133444333,0,0,0
48.49360031489147,130.81123933751854,16.469324432361795,0,0,0
71.47845369116604,169.50982144455546,16.61400398183752,0,0,0
38.493337890546385,116.62742488633691,4.443995608874141,0,0,0
56.56916827151668,136.326992318196,6.699831655492059,0,0,0
59.91410011839697,152.66761968934412,11.736920221528976,0,0,0
67.09782077092967,139.2663275319951,16.07898055613528,0,0,0
68.0473412421908,129.8253763475992,9.390697610703086,0,0,0
53.35186762047149,199.7250085956334,9.798283057691439,0,0,0
63.9509760365403,172.2780130190339,14.853369608052482,0,0,0
51.656186464931565,178.01441033475615,13.043529697316593,0,0,0
63.23323225071746,141.7782437564023,10.595169198237036,0,0,0
58.15322468100491,175.22500074800269,10.28750080937129,0,0,0
60.4409668441262,176.17380297836735,16.846738545172702,0,0,0
65.57135631266874,175.8625233786234,8.972397283425586,0,0,0
63.352781454213705,127.0995342082227,12.602873322970007,0,0,0
68.40182866413355,131.81022231507782,12.364057096010109,0,0,0
58.21863241595994,140.58553856592047,2.00678378374306,0,0,0
79.12203403716804,141.46254229917503,15.795858723821341,0,0,0
68.91474326853393,191.24233389570603,5.828389617499817,1,0,0
13.648849005049096,519.4635656391229,23.805266651656307,3,1,1
49.07509394232402,162.54111988680012,12.726836860213934,0,0,0
62.41706103237193,144.47794974030927,14.179157343294959,0,0,0
63.480539820380336,163.6815702134971,11.878797229876428,0,0,0
42.8651123910621,220.0556123644165,14.618784769120818,0,0,0
77.22826495984677,218.91410025567436,16.807769569508054,0,0,0
61.952023067860154,166.3985451574272,4.936706683122068,0,0,0
56.72320552372211,203.20501914876257,14.282930215594915,0,0,0
62.922261358187356,149.36976861862843,9.840171889124651,0,0,0
64.13723214143161,112.45561720495198,9.002871306861373,0,0,0
167.44112580205487,525.4700662550308,23.559527125631263,5,1,1
62.008870580393236,129.50380354292898,9.63882476501532,0,0,0
67.17067919590083,122.23444168220315,12.675367324400378,0,0,0
51.1724508535862,166.16833064149205,11.403549029433146,0,0,0
43.30314597171963,186.0789548830215,11.788172002221811,0,0,0
64.67903204907479,157.3580711620046,14.544739339916768,0,0,0
65.82758530051467,161.26856883193565,9.147372538561628,0,0,0
75.32124726705099,101.18141844129605,16.811362578606126,0,0,0
73.58465395990048,115.40699584911783,8.435818734048478,0,0,0
63.565742849291546,137.41564228757025,14.394633955865759,0,0,0
43.79366654578796,192.31425494188744,8.948097175872993,0,0,0
56.25540474524328,185.81630456749093,14.746717406186564,0,0,0
0.7109492486322715,36.224190208469906,23.422966458552004,4,1,1
47.13952637148602,137.03696783118215,12.308645472963962,0,0,0
44.355522881456615,117.93861186372038,20.18980397141493,0,0,0
60.81626716402464,98.09682886548681,7.953997273340781,0,0,0
59.41908362219402,172.53180457124898,9.520139370681054,0,0,0
79.5291005865729,185.0872036824897,10.573238711884942,0,0,0
69.16257705549228,160.10135359418163,10.323706349060831,0,0,0
60.5425672359131,199.57323545169388,12.406730299986563,0,0,0
62.45242154146779,168.45893978779978,11.812237559904277,0,0,0
71.93772534755345,142.86629408531576,13.489930309987676,0,0,0
50.733052318739816,174.22305157332076,8.424692417431901,0,0,0
54.639216796954905,163.43777814111283,7.691097563275024,0,0,0
59.49450084067942,113.22978915091008,11.251811165504432,0,0,0
38.20755406502107,104.65988730254489,8.565878663219912,0,0,0
59.91377396142938,156.50679198750382,15.16658013080524,0,0,0
60.931030852055855,115.34778280923373,10.865032794481044,0,0,0
61.943568672995816,100.18578941298482,3.58303612330268,0,0,0
79.20754567980828,176.15919912065235,9.296554823709712,0,0,0
57.07164547550512,162.96108411433582,6.377778000055508,0,0,0
87.202414689485,144.38751190291748,9.543838281635427,0,0,0
0.0,516.2262741224216,2.8031247808548234,4,1,1
58.83549748153383,56.075591186511076,13.18682799103305,1,0,0
59.3195050162411,114.0086292038064,12.013595946365,0,0,0
52.39721516916877,180.2970077639033,20.640774251955197,0,0,0
61.39386554809311,154.51586907710828,17.304563919013656,0,0,0
52.6654856284835,109.53143869586104,15.253822259249143,0,0,0
62.46476096663902,133.0253284252441,16.748245998965377,0,0,0
67.82728905732446,133.46163491519994,19.14454243738419,0,0,0
50.487036475451504,146.97985902576244,11.793720784791338,0,0,0
59.74986709659227,171.16137609624857,16.65505199712073,0,0,0
62.674058490343356,120.96783646774044,17.68869366276684,0,0,0
58.236545541553426,150.43730088079002,10.887258102960658,0,0,0
79.12407692596526,163.13780419789393,12.808416308012449,0,0,0
60.716354199533924,151.59071199867023,6.90362363223149,0,0,0
58.30786282426972,97.75236037967213,5.377060366334998,0,0,0
60.054083453414385,171.16522945801785,19.022156301469543,0,0,0
50.58899496198356,191.36139183660012,4.603495015990605,0,0,0
61.18937489651004,163.98990210836183,16.287614557437117,0,0,0
52.85470243122353,180.56320967891565,12.154047575061846,0,0,0
52.702685558279136,173.43072627553383,21.001373811772275,0,0,0
57.18975003537745,130.26349928863868,10.611365377057195,0,0,0
65.75896637218472,125.89198649227885,23.457751985601227,0,0,0
66.87667353184278,130.5134755516891,7.493786181457197,0,0,0
55.27757464557904,163.4230957651045,16.191440681616008,1,0,0
65.08912855569727,194.7195666730497,6.215301371835297,0,0,0
44.943637478900044,162.8483433618064,7.647049032533564,0,0,0
77.38521221631551,219.90623526721873,13.458133810772798,0,0,0
15.854074377131889,22.00865173026965,4.4432913433597605,4,1,1
54.98168622963749,121.38188182838837,16.065954432789823,1,0,0
25.251378017795403,133.35562113218526,10.329669783630166,0,0,0
53.0012885360578,159.71454332941713,8.577088429203005,0,0,0
72.01267213680035,115.33254624166646,12.864993642779831,1,0,0
40.20009319338648,146.03676934163047,5.479080394063425,0,0,0
12.478044895244214,13.782540172148911,0.06179646682967643,3,1,1
150.2983384001166,3.9951419783184043,23.284176070185676,5,1,1
72.12221664865453,160.35893202301384,7.7707051980348645,0,0,0
61.588958521122755,159.0093749719124,7.581122117886703,0,0,0
74.37548019924618,147.60717353132696,8.747939658261718,0,0,0
61.554978738020786,109.22197562266047,12.926656665333816,0,0,0
63.17629660238318,166.79917970492173,8.192253852420532,0,0,0
61.782685491543994,121.23575131891906,9.831855465762555,0,0,0
65.1347467278249,173.82136495329644,8.432521540999566,0,0,0
64.59843557559945,193.82384374465985,13.994214215548041,0,0,0
52.318240979241835,159.04622000808794,16.55116802514825,0,0,0
68.30519680231637,181.34523459072602,14.283277693775672,0,0,0
70.25509475013747,149.24399518869222,13.864975336152703,0,0,0
70.27007098507272,167.89177399474252,9.685051200169818,0,0,0
58.838087531767236,132.22668017576027,11.458389316728208,0,0,0
39.864062431080995,122.12097695153889,7.327668639878015,0,0,0
30.870694247642156,129.78655794145644,13.223030526397494,0,0,0
66.69884883304246,141.9827723460818,11.11325221827976,0,0,0
57.39911376860666,183.4107182821665,13.463802497377515,0,0,0
69.11639202226155,111.39123074851258,8.367806346515348,0,0,0
69.48061567442566,212.69559128123998,8.397586384370097,0,0,0
68.04794311834854,157.4665427633532,14.97612241693286,0,0,0
43.53054091740121,122.74934553930235,16.036495893093875,0,0,0
49.13651570009919,127.48191838397173,9.226529978082377,0,0,0
78.67214157271775,167.5508824512105,21.032628076725125,0,0,0
133.07824743706976,647.4828735684985,22.071634535911574,2,1,1
57.83253882063515,116.1927833888481,12.63436679033849,0,0,0
51.103985069693096,129.81040055065375,11.418656247556394,0,0,0
50.15128282846926,161.3098195344524,7.320655483076709,0,0,0
60.01866182099544,114.69135852008316,18.15047586810166,1,0,0
83.50819997109245,167.40451868182402,6.052549770767982,0,0,0
49.03334531794143,150.8528103468328,14.582522001542827,1,0,0
50.76931270420319,142.73883370482037,10.33122747114247,0,0,0
83.221148731288,147.26801973373057,7.093574962132578,1,0,0
65.0523161016405,179.84210387559523,13.434841110749252,1,0,0
3.3117351954008,24.25501841165489,22.78706100095235,5,1,1
60.87670217593135,125.97552918141744,7.015576476563572,0,0,0
46.31085432547546,134.53635440685173,13.054342528022081,0,0,0
54.820808333372696,136.1015081692223,8.834819335583305,0,0,0
67.43786184529998,168.14371989348376,13.096918725790653,0,0,0
60.97205284640293,183.79542471555413,17.529338748191996,0,0,0
160.55842495924935,12.379378220646023,23.493735216472206,5,1,1
2.2088204295387364,485.9907716177451,23.199527514818328,4,1,1
139.25428570915034,547.1853655149523,2.8512238541013915,5,1,1
61.81366982478283,149.76741356549306,12.380742094167157,0,0,0
66.47263722179541,164.15343211285037,10.213042700376047,0,0,0
46.67827249163017,167.98817275020676,10.42140523415464,0,0,0
64.70799635545765,177.4489213168583,10.976631732923266,0,0,0
70.97069016615495,196.49722120249652,11.464757317815732,0,0,0
6.2637564757594415,18.1893790006499,3.7101377049360473,5,1,1
73.78758804486617,114.69726361116366,10.945384588562755,0,0,0
74.16005618496753,163.3820761538046,13.62686817923547,0,0,0
55.23796100577907,134.6095755765698,17.145335544524585,0,0,0
71.28668039131512,189.19795176305615,6.274122324808778,0,0,0
59.33473877585205,129.7963052669033,13.412759888548381,0,0,0
66.59182510052388,157.65297310275213,12.187900031710312,0,0,0
56.975684547263526,171.51644222717545,11.02309395437264,0,0,0
58.93693025823507,150.97854730034967,13.510557722998328,0,0,0
65.91651254796213,139.656347675932,8.901668055033712,0,0,0
61.65532495154933,122.10900493811924,10.405558560410014,0,0,0
64.37879275530399,127.56134355999215,14.071372213299401,0,0,0
49.63735441161422,159.73217028071772,5.459470446457495,0,0,0
69.06995757025058,160.1700845496149,14.117499623057912,0,0,0
52.876073943468356,167.35278761429333,11.978580597029516,0,0,0
74.22826205151283,130.65570978967057,13.902676756430179,0,0,0
39.45190349721191,141.0974504519081,7.927240865527869,0,0,0
59.42575859711043,137.04030803048508,8.818757060252132,0,0,0
155.49995647529772,18.64335995136244,2.6592355981165117,5,1,1
51.676627027015755,149.74249476371523,9.080768333185677,0,0,0
43.209832381257314,159.32624116286206,18.037539805322083,1,0,0
56.358443093987525,128.40107673248968,19.36421959701276,1,0,0
81.55504082448167,162.99155396451215,15.677623949208021,0,0,0
44.21495489185775,177.50136119524763,13.464209478102001,0,0,0
68.75687623765396,167.7177113188522,8.160010686003684,0,0,0
72.22548483510523,185.13308322126542,12.8591460236141,0,0,0
65.2021436517717,111.75497202227346,13.21677047818589,0,0,0
160.13575370677867,501.3405611193845,0.44653019639676117,3,1,1
67.51968787484766,168.42796718964212,14.124060290741532,0,0,0
60.76671168496636,186.3861075477036,13.424241641767122,0,0,0
9.903527187230232,427.27080077885586,2.7275697813479787,2,1,1
75.35459891394127,148.54941924851514,12.044086513881394,1,0,0
80.05595200381283,140.16523749215654,22.63687697869714,0,0,0
62.23217329109833,117.64707109622198,22.127572832111298,0,0,0
9.147748858131608,565.3620025690357,3.378986979688694,3,1,1
73.44597059022765,121.90446668894255,17.00827176182625,0,0,0
53.50437368844407,113.58881687254512,10.558215972183614,0,0,0
53.534199939183345,143.29912820055344,3.8296325390939057,0,0,0
63.92697079596808,128.5419801466293,13.198762736802747,0,0,0
155.9074337396566,568.1368323797901,23.11809564679314,3,1,1
61.86949469606691,189.0281651995715,12.405373243616987,0,0,0
64.84280658765115,176.80804723837096,6.068498094878331,0,0,0
57.46894769393996,180.13682042783887,14.228139385219272,0,0,0
67.57015265679725,135.56105652904085,15.924835186013564,0,0,0
9.750871341478911,30.139774894869362,21.599043863320997,4,1,1
164.4451213701622,527.3160831999733,20.710199906889088,5,1,1
42.39267373371636,136.3277903646639,16.108253564612628,0,0,0
76.46496005254136,160.622099123713,8.28413543059674,0,0,0
60.64931941026203,180.31075647593607,10.654905570177949,0,0,0
79.95775685379303,153.52019519957787,5.577980012703844,0,0,0
72.45005533090891,199.20894863063765,13.29209421766287,0,0,0
45.307628097488006,165.10220210951047,17.143773684137383,0,0,0
53.91992889841791,165.5883887332754,9.625612338057989,0,0,0
49.326982551201965,139.110648820903,9.219006249515697,0,0,0
59.78364582934794,151.77355710798582,10.023406180320263,0,0,0
58.23137551485916,146.6053984876722,12.826628763074007,0,0,0
52.3723058156141,109.78277694738316,8.395153660980029,0,0,0
60.94250765770461,103.73048661191844,8.46090627593323,0,0,0
53.037166302115935,149.22513025212814,9.544107716705986,0,0,0
47.7404785067542,156.51070450616555,20.229379065822762,0,0,0
49.03410488327636,109.48312220697412,8.135577220805345,1,0,0
8.469718086875382,19.567089049125485,4.003064174656765,4,1,1
56.386515529347164,125.87492423275003,1.3455009220808964,0,0,0
49.315088135413134,173.01085858159894,13.927354624658575,0,0,0
61.06263946304603,165.53047595955155,8.055329767337934,0,0,0
74.51453920690443,125.7147416834041,9.196788435255824,0,0,0
48.183116199274906,178.6488381366166,4.927822558738877,0,0,0
7.650338517375612,602.7837746360483,2.5719680098105044,3,1,1
77.51405562462,133.55725199989834,7.8125764952461205,0,0,0
78.96075994931695,123.70201237532599,11.90350528522016,0,0,0
57.00137751587091,175.3601596883982,15.880528129708605,0,0,0
70.3875564498379,115.77659043224222,7.71437733368751,0,0,0
58.00279422134224,141.35536102950545,13.146122605749685,0,0,0
14.97142030884628,30.722581423217406,2.6576038691301433,5,1,1
72.9528109178527,157.04507967584985,9.059766382704804,0,0,0
161.33933655948525,23.08586784414968,3.3022194512674585,3,1,1
71.87154267926043,95.6879314392763,15.311429318687896,0,0,0
53.101767470274616,167.85346312886426,10.383374097775725,0,0,0
60.02404618238281,123.25603039410082,4.550274495774506,0,0,0
57.89410781476986,162.7526478160056,8.98199877383657,0,0,0
86.38567702738834,179.78334838523165,11.314337762392809,0,0,0
76.35493142182634,78.83338515781335,10.264343464566505,0,0,0
57.65487413987441,149.01848178745425,1.8173517309996683,0,0,0
62.53172158995187,139.73635337778583,11.024240058148775,0,0,0
43.444019418155804,149.17977039054213,13.857436371734797,0,0,0
13.200999920534013,23.483956288461414,22.20873143496476,2,1,1
178.33254019179478,10.577449354524427,3.063900213181095,5,1,1
69.0331242600991,158.76349006412048,6.585635166940261,1,0,0
75.31418852767816,162.99922756477096,16.34273300586552,0,0,0
58.4324422307891,143.26036149401335,8.852099726267987,0,0,0
58.831344943962684,216.95433626710556,16.554840338821908,0,0,0
62.53252872347158,197.58519239956703,12.570439632277237,0,0,0
50.2830931496799,125.21659287596593,16.547875282917847,0,0,0
52.00432420308015,151.7167984009263,8.241940587514055,0,0,0
77.38615503206,137.5050603011887,12.021154495964595,0,0,0
39.544879123700916,134.64858352037592,14.663004638679656,0,0,0
68.93166522851942,171.51701208518944,8.68920863051045,0,0,0
56.75662670415571,167.04132126914988,17.997320831678127,0,0,0
11.689977312640256,451.9726550080788,3.1281801752141574,4,1,1
78.30819397097603,157.9822831014679,12.165606858658556,0,0,0
72.00243356240537,161.67853147636424,7.1460541155750015,0,0,0
9.6804979706612,17.589205921262707,3.5071167203602283,5,1,1
73.57078262240864,188.39257919717272,16.418074397132138,1,0,0
67.2513546643969,142.2001740709763,21.165463695556483,0,0,0
79.01048387102527,178.75617183952264,14.543195175813294,0,0,0
60.73271633858327,203.39279757133446,18.72533391996309,0,0,0
54.131218849693546,173.74168622056717,13.00643059060488,0,0,0
52.834564157404145,144.039878561388,13.292943224780178,0,0,0
110.27333290213667,454.1974647532842,4.352381936404045,4,1,1
52.79523395934653,120.71913604495349,13.67320834065555,0,0,0
58.364024454475526,127.89334035743973,16.52193676545882,0,0,0
74.4394592035142,154.21379880286023,11.005918168269174,1,0,0
57.70794642838142,191.05731152728478,6.674046530027341,0,0,0
45.62636677452762,170.130025045279,11.718526485423284,0,0,0
58.255676576225056,106.6941578544434,13.143380213417329,0,0,0
39.81631707011438,147.84546860699038,20.510726236322817,0,0,0
144.97336684778438,460.6426981996612,22.169702373416385,2,1,1
51.09032050611461,123.38664238896928,16.732056423025984,0,0,0
53.20354194910145,122.20768686462358,12.578738355516464,0,0,0
51.25824098660179,171.92189108618248,5.390149692275754,0,0,0
59.171949031288065,172.31381408307524,13.38477248929325,0,0,0
61.406721323032635,183.50817097117522,6.148873230296245,0,0,0
55.818422944951465,141.22736497954955,12.055689979856703,0,0,0
30.436192790640245,177.2781427458259,9.643139154911097,0,0,0
63.77666829019213,140.19167952348812,15.870223806951264,0,0,0
62.25188495005281,135.18638897718384,15.63310489452709,0,0,0
51.25814453123578,139.72552809956116,9.031122927551696,0,0,0
52.145886513572975,167.14545136583578,8.27186485447147,0,0,0
67.51241525582336,184.8826993997405,18.4844220311879,0,0,0
60.87493697111341,139.71435513095167,11.489658387315693,0,0,0
71.50698437129631,193.35453433227093,12.317837146889556,0,0,0
67.4052483008202,139.2985178902651,12.684751117887645,0,0,0
57.38107234340638,167.47304243074956,22.905138617755824,0,0,0
78.60515729208338,138.33585315508435,14.608020488577838,0,0,0
